country_name,country_code,year,year_fct,income_level,sdg_overall,spi_comp,sci_overall,di_score,di_reg_type_2,log_gdppc,log_pop,gini_score,regime_type_4,regime_type_10,elect_dem,lib_dem,part_dem,delib_dem,egal_dem,freefair,accountability,vt_account,hz_account,diag_account,academ_free,freexp_altinfo,population,p1_use,p2_services,p3_products,p4_sources,p5_infra,income_spi,region_spi,weights_spi,goal1,goal2,goal3,goal4,goal5,goal6,goal7,goal8,goal9,goal10,goal11,goal12,goal13,goal14,goal15,goal16,goal17,sci_method,sci_periodicity,sci_source,regime_type_2,elect_dem_ert,regch_event,regch_genuine,dem_ep,dem_ep_pre_yr,dem_ep_start_yr,dem_ep_end_yr,aut_ep,aut_ep_pre_yr,aut_ep_start_yr,aut_ep_end_yr,gdp_pc,income_level_lab
South Sudan,SSD,2021,2021,L,38.48413050595238,35.86208333333334,NA,NA,NA,NA,16.247488981099806,NA,0,0,0.131,0.055,0.056,0.123,0.028,0,-0.697,-0.984,-0.726,-0.546,0.047,0.137,11381377,40,42.99999999999999,53.91875000000002,7.391666666666666,35,Low income,Sub-Saharan Africa,1,0,25.50342857142857,29.40514285714286,1.23175,53.89624999999999,41.739,11.572,50.23083333333333,2.190166666666667,32.901,27.20866666666667,95.342,99.135,NA,68.28025,44.1116,32.999,NA,NA,NA,0,0.133,0,0,0,0,NA,NA,0,0,NA,NA,NA,Low Income Countries
São Tomé & Príncipe,STP,2021,2021,LM,62.33031060116355,54.9425,NA,NA,NA,7.767513022479412,12.316558006705248,NA,2,6,0.69,0.582,0.433,0.489,0.49,0.832,1.13,1.138,1.295,0.944,0.707,0.815,223364,60,61.66666666666667,69.23750000000001,48.80833333333333,35,Lower middle income,Sub-Saharan Africa,1,47.447,56.22585714285714,66.81392307692307,58.13525,47.63025,51.07425,38.8165,44.707,32.75316666666667,48.5335,77.00766666666667,95.80566666666668,98.3525,79.81666666666668,75.94600000000001,78.03733333333334,62.51275,NA,NA,NA,1,0.683,0,0,0,0,NA,NA,0,0,NA,NA,2362.588272,Lower-Middle Income Countries
Suriname,SUR,2021,2021,UM,69.62389515533486,61.27583333333333,NA,6.82,1,8.523145120492384,13.290920639422428,NA,2,6,0.75,0.631,0.48,0.59,0.552,0.859,1.366,1.238,1.339,1.384,0.63,0.822,591798,50,69.13333333333334,69.5625,57.68333333333333,60,Upper middle income,Latin America & Caribbean,1,97.9535,66.437125,69.87707142857143,64.4655,64.47375,71.384,70.13550000000001,44.27733333333333,50.3334,45.562,85.72633333333333,80.53566666666667,84.91499999999999,76.99233333333333,73.611,66.38145454545455,70.54525000000001,NA,NA,NA,1,0.764,0,0,0,0,NA,NA,0,0,NA,NA,5029.848385,Upper-Middle Income Countries
Slovakia,SVK,2021,2021,H,79.63883438852812,90.52333333333334,NA,7.03,1,10.005059675387134,15.510620901399763,24.1,2,7,0.851,0.766,0.617,0.684,0.681,0.938,1.599,1.508,1.58,1.353,0.964,0.953,5447247,90,96.16666666666669,85.275,81.17500000000001,100,High income,Europe & Central Asia,1,99.0945,71.15200000000002,87.9802142857143,83.00599999999999,72.5505,82.8718,76.88374999999999,74.22042857142857,71.55971428571429,100,94.37425,61.60071428571429,77.67233333333333,NA,86.62899999999999,77.22954545454546,57.3966,NA,NA,NA,1,0.844,0,0,0,0,NA,NA,0,0,NA,NA,22138.19498,High Income Countries
Slovenia,SVN,2021,2021,H,80.86410151025446,93.07,NA,7.54,1,10.281491339197814,14.560779015039945,24.3,2,6,0.716,0.626,0.51,0.54,0.582,0.93,1.154,1.304,1.184,0.803,0.879,0.76,2107007,100,95.9,87.07500000000002,82.375,100,High income,Europe & Central Asia,1,99.355,66.92524999999999,92.84792307692308,94.527,75.88575,90.586,80.577,78.04985714285715,79.68485714285714,100,94.40266666666666,49.76414285714286,75.78933333333333,71.2062,81.62879999999998,78.58254545454545,64.8774,NA,NA,NA,1,0.716,0,0,0,0,NA,NA,1,0,2011,2021,29187.36938,High Income Countries
Sweden,SWE,2021,2021,H,85.44821329258976,93.44291666666666,NA,9.26,1,11.021493365548167,16.158835498104573,29.8,3,9,0.901,0.869,0.649,0.838,0.823,0.947,1.912,1.533,2.338,1.796,0.947,0.967,10415811,100,96.43333333333332,86.43125,84.35000000000001,100,High income,Europe & Central Asia,1,98.7515,67.02725000000001,96.92075,99.141,90.4175,93.2686,99.0255,80.34142857142858,98.09742857142858,93.653,94.1265,55.54771428571428,78.71600000000001,69.151,67.8028,88.79845454545455,81.8332,NA,NA,NA,1,0.903,0,0,0,0,NA,NA,0,0,NA,NA,61174.96802,High Income Countries
Eswatini,SWZ,2021,2021,LM,56.63791369047619,56.12875,NA,3.08,0,8.275500379883072,13.974537045981744,NA,0,0,0.119,0.094,0.109,0.052,0.074,0.299,-0.659,-0.029,0.085,-1.122,0.138,0.109,1172369,90,20.6,71.69375000000001,33.35,65,Lower middle income,Sub-Saharan Africa,1,34.506,42.43275,40.01307142857143,59.71025,69.253,51.26975,70.0835,45.10875,45.42816666666666,11.831,89.11566666666666,85.509,97.3465,NA,41.94025000000001,60.55571428571429,62.10325,NA,NA,NA,0,0.121,0,0,0,0,NA,NA,0,0,NA,NA,3926.486874,Lower-Middle Income Countries
Syria,SYR,2021,2021,L,58.40799677871149,30.74708333333333,NA,1.43,0,6.497701025385449,16.72108308542996,NA,0,0,0.138,0.036,0.047,0.023,0.057,0,-1.374,-1.1,-0.975,-1.566,0.042,0.042,18275704,36.6,25.2,54.96875,11.966666666666669,25,Low income,Middle East & North Africa,1,84.4875,35.93875,62.64457142857145,41.31825,30.61475,62.56360000000001,64.18175,63.7332,25.40785714285715,54.5405,77.4375,91.47700000000002,94.7575,50.75500000000001,53.7528,54.00516666666667,45.32025,NA,NA,NA,0,0.137,0,0,0,0,NA,NA,0,0,NA,NA,663.6142457,Low Income Countries
Chad,TCD,2021,2021,L,43.22741979166667,50.51875,NA,1.67,0,6.4933713046672,16.643710473409676,NA,1,3,0.167,0.049,0.109,0.106,0.075,0.029,-0.371,-0.091,-1.174,-0.047,0.5,0.484,16914985,70,57.03333333333334,75.84375000000001,19.716666666666665,30,Low income,Sub-Saharan Africa,1,25.0495,34.24714285714285,27.65964285714286,11.374,22.17425,44.5968,2.127,68.16583333333334,9.517714285714288,63.0405,36.48466666666666,91.58916666666666,99.0415,NA,74.0752,33.5578,48.938,NA,NA,NA,0,0.177,0,0,0,0,NA,NA,1,0,2017,2022,660.7471926,Low Income Countries
Togo,TGO,2021,2021,L,58.22911883753501,67.76666666666668,NA,2.8,0,6.845468486187081,15.953013674955368,37.9,1,3,0.423,0.234,0.266,0.356,0.31,0.368,0.326,0.503,-0.258,0.436,0.79,0.671,8478242,90,61.7,87.05,40.083333333333336,60,Low income,Sub-Saharan Africa,1,31.5765,59.215875,46.29642857142857,78.414,42.70175,51.8674,31.44025,72.76242857142857,24.49685714285715,55.029,48.93475,96.07471428571432,98.92466666666668,70.876,77.083,47.3852,56.8162,NA,NA,NA,0,0.403,0,0,0,0,NA,NA,0,0,NA,NA,939.6133738,Low Income Countries
Thailand,THA,2021,2021,UM,73.89847738095239,80.17416666666666,NA,6.04,1,8.861926851168882,18.06330332476423,34.9,0,0,0.199,0.178,0.13,0.055,0.158,0.164,-0.053,0.074,0.636,-0.32,0.185,0.405,69950844,100,79.60000000000001,91.4625,54.80833333333332,75,Upper middle income,East Asia & Pacific,1,98.5215,57.049375,81.16957142857144,98.33225,70.39775,75.32419999999999,71.62774999999999,78.06942857142857,68.57128571428572,73.077,70.304,76.90957142857143,83.8245,63.96333333333333,61.4904,63.62200000000001,64.0202,NA,NA,NA,0,0.203,0,0,1,0,2018,2024,0,0,NA,NA,7058.0695,Upper-Middle Income Countries
Tajikistan,TJK,2021,2021,LM,67.70191577380953,54.38208333333334,NA,1.94,0,6.798774945682409,16.092739380695903,NA,1,3,0.176,0.042,0.056,0.055,0.074,0.098,-0.981,-0.326,-1.507,-0.967,0.083,0.11,9749625,80,28.366666666666667,81.71875,51.825,30,Lower middle income,Europe & Central Asia,1,74.819,66.72675000000001,68.7332857142857,68.73425,54.87675,59.19100000000001,86.35050000000001,69.39533333333333,22.181,76.4385,67.62625,91.98333333333332,96.885,NA,60.8665,63.7728,54.6504,NA,NA,NA,0,0.173,0,0,0,0,NA,NA,0,0,NA,NA,896.7480534,Lower-Middle Income Countries
Turkmenistan,TKM,2021,2021,UM,65.9544003907204,28.674999999999994,NA,1.66,0,8.860953393469343,15.626734852341748,NA,1,2,0.15,0.036,0.032,0.03,0.085,0.087,-1.28,-0.438,-1.237,-1.538,0.021,0.04,6117933,46.6,0.4666666666666663,69.62499999999999,11.683333333333334,15,Upper middle income,Europe & Central Asia,1,98.8865,56.37485714285715,70.91361538461538,86.4675,77.50475,50.221,61.81775,69.27483333333333,21.597,NA,71.97925000000001,79.41550000000001,63.7955,NA,63.0902,71.33,46.64775,NA,NA,NA,0,0.149,0,0,0,0,NA,NA,0,0,NA,NA,7051.202111,Upper-Middle Income Countries
Trinidad & Tobago,TTO,2021,2021,H,63.14511669684482,57.44416666666666,NA,7.16,1,9.793254665018315,14.15438989519291,NA,2,7,0.766,0.645,0.488,0.696,0.611,0.82,1.397,1.187,1.308,1.447,0.861,0.913,1403374,60,60.73333333333333,64.1625,47.325,55.00000000000001,High income,Latin America & Caribbean,1,98.071,46.42549999999999,82.27584615384616,50.916,64.63325,70.60925,58.74575,72.8386,39.98942857142858,NA,94.9815,61.77966666666666,42.008,51.51616666666666,48.334,57.99890909090909,69.199,NA,NA,NA,1,0.77,0,0,0,0,NA,NA,0,0,NA,NA,17912.51062,High Income Countries
Tunisia,TUN,2021,2021,LM,72.58889817437462,74.72999999999999,NA,5.99,1,8.264950760817204,16.295049829112244,33.7,2,5,0.535,0.468,0.353,0.459,0.453,0.448,1.216,1.129,1.688,0.935,0.713,0.84,11935764,90,87.26666666666667,82.75000000000001,63.63333333333333,50,Lower middle income,Middle East & North Africa,1,97.635,61.60449999999999,77.44492307692308,89.36566666666666,48.2405,62.3832,68.1335,60.89471428571429,55.32442857142858,78.4725,86.854,85.843,92.094,63.4895,61.4874,66.32463636363637,78.41979999999998,NA,NA,NA,1,0.532,0,0,0,0,NA,NA,1,0,2014,2022,3885.281665,Lower-Middle Income Countries
Turkey,TUR,2021,2021,UM,70.00028156353451,88.0825,NA,4.35,0,9.184326196250815,18.25866446457544,44.4,1,3,0.288,0.119,0.175,0.097,0.227,0.402,-0.244,0.464,-0.8,-0.681,0.07,0.193,85042736,90,85.56666666666666,94.1875,70.65833333333333,100,Upper middle income,Europe & Central Asia,1,97.8745,63.269,80.47618181818181,85.412,45.361,72.1286,71.961,65.72471428571428,73.26371428571429,49.09350000000001,84.62700000000001,74.91714285714285,85.50066666666667,58.21116666666668,51.348,62.861,67.9756,NA,NA,NA,0,0.285,0,0,0,0,NA,NA,0,0,NA,NA,9743.212778,Upper-Middle Income Countries
Tanzania,TZA,2021,2021,LM,57.26337342118665,64.2825,NA,5.1,1,7.056051627317294,17.934522334080217,NA,1,3,0.373,0.338,0.257,0.315,0.332,0.344,0.549,0.433,1.156,0.45,0.675,0.628,61498438,76.6,71.3,76.58749999999999,46.925,50,Lower middle income,Sub-Saharan Africa,1,23.4265,55.73912500000001,51.43028571428573,49.09075,68.116,50.73220000000001,34.1665,74.93428571428572,30.39971428571429,50.3775,61.0765,95.46385714285714,99.127,69.78716666666668,61.26000000000001,45.75736363636364,52.5926,NA,NA,NA,0,0.365,0,0,0,0,NA,NA,1,0,2015,2024,1159.856567,Lower-Middle Income Countries
Uganda,UGA,2021,2021,L,55.51360171130952,71.49333333333333,NA,4.48,0,6.783089292258823,17.668283073274427,NA,1,3,0.284,0.204,0.172,0.251,0.164,0.144,0.027,0.061,0.406,-0.053,0.35,0.554,47123533,100,66.63333333333333,81.55,39.28333333333334,70,Low income,Sub-Saharan Africa,1,24.275,62.607875,51.99835714285715,41.4085,63.738,48.13379999999999,44.2635,71.34371428571428,35.16328571428572,39.7475,49.367,95.64742857142856,99.14966666666668,NA,61.71379999999999,43.91099999999999,55.74919999999999,NA,NA,NA,0,0.287,0,0,0,0,NA,NA,0,0,NA,NA,882.7917175,Low Income Countries
Ukraine,UKR,2021,2021,LM,73.75933121201716,80.38916666666667,NA,5.57,1,8.471347306808717,17.595477219491293,NA,2,5,0.533,0.321,0.33,0.441,0.378,0.607,0.671,0.788,0.085,0.823,0.625,0.733,43814581,100,55.13333333333333,87.06250000000001,64.75000000000001,95,Upper middle income,Europe & Central Asia,1,NA,62.779875,76.20453846153848,77.53125,65.96375,76.0096,70.889,68.186,57.395,100,86.30875,80.81785714285714,83.938,61.41033333333333,79.53139999999999,65.17454545454545,68.0094,NA,NA,NA,1,0.539,0,0,0,0,NA,NA,0,1,2022,2024,4775.945801,Lower-Middle Income Countries
Uruguay,URY,2021,2021,H,77.3305400623886,80.94,NA,8.85,1,9.791897200012828,15.064022216720613,40.8,3,9,0.859,0.796,0.679,0.742,0.733,0.956,1.647,1.569,1.518,1.464,0.942,0.909,3485152,100,86.7,89.075,73.925,55.00000000000001,High income,Latin America & Caribbean,1,98.269,65.05437500000001,85.43492857142857,87.88000000000001,75.47524999999999,78.02380000000001,97.7075,83.33442857142857,59.27342857142857,48.861,90.92475,71.42271428571429,85.5795,60.00783333333334,58.16240000000001,82.21227272727273,86.99600000000001,NA,NA,NA,1,0.857,0,0,0,0,NA,NA,0,0,NA,NA,17888.21151,High Income Countries
United States,USA,2021,2021,H,74.27440505181093,92.75,NA,7.85,1,11.174908338661233,19.62032543047465,39.7,3,9,0.825,0.756,0.588,0.711,0.6,0.837,1.588,1.232,1.619,1.68,0.76,0.932,331893745,100,92.7,85.95000000000002,85.1,100,High income,North America,1,99.3925,68.5585,88.30015384615386,88.91699999999999,75.82225,81.568,73.81525,77.42814285714284,98.59128571428572,59.8635,88.872,53.77214285714287,61.33033333333334,64.7215,54.86799999999999,68.86672727272727,57.97760000000001,NA,NA,NA,1,0.821,0,0,0,0,NA,NA,0,0,NA,NA,71318.30736,High Income Countries
Uzbekistan,UZB,2021,2021,LM,67.87346504693224,71.055,NA,2.12,0,7.7224648515368095,17.368429958356696,32.9,0,1,0.205,0.079,0.063,0.161,0.153,0.234,-0.572,-0.026,-1.167,-0.47,0.235,0.218,34915100,70,74.06666666666666,78.7,57.50833333333334,75,Lower middle income,Europe & Central Asia,1,60.1855,65.717875,75.54715384615385,83.87375,69.46625,57.1394,63.67375,71.13214285714285,43.93328571428572,71.545,55.06700000000001,90.71766666666667,91.99466666666667,NA,66.0456,59.408,60.5284,NA,NA,NA,0,0.205,0,0,0,0,NA,NA,0,0,NA,NA,2258.519641,Lower-Middle Income Countries
Venezuela,VEN,2021,2021,NA,61.78426074121958,49.57,NA,2.11,0,NA,17.17258003521394,NA,1,3,0.221,0.06,0.16,0.045,0.116,0.131,-0.624,-0.139,-1.451,-0.465,0.235,0.263,28704947,66.60000000000001,59.9,62.24999999999999,34.099999999999994,25,Not classified,Latin America & Caribbean,1,16.0915,52.56225000000001,68.30092307692307,78.13600000000001,66.72825,75.8292,79.64625000000001,73.19328571428572,36.42785714285715,28.5715,62.33333333333334,81.84533333333333,87.082,81.7505,72.2664,32.5121,57.05575,NA,NA,NA,0,0.215,0,0,0,0,NA,NA,0,0,NA,NA,NA,NA
Vietnam,VNM,2021,2021,LM,72.21117186783805,67.77333333333333,NA,2.94,0,8.217220851150193,18.4021992993099,NA,0,0,0.17,0.11,0.171,0.19,0.189,0.516,-0.372,-0.009,0.184,-0.489,0.299,0.154,98168829,100,67.96666666666667,77.24999999999999,53.65,40,Lower middle income,East Asia & Pacific,1,96.094,71.72687499999999,72.60971428571429,97.49666666666668,72.80825,72.76360000000001,74.31299999999999,75.80828571428572,55.66542857142856,65.80799999999999,79.78475,81.596,89.83999999999999,47.61433333333334,39.5972,64.07081818181818,69.993,NA,NA,NA,0,0.17,0,0,0,0,NA,NA,0,0,NA,NA,3704.193559,Lower-Middle Income Countries
Yemen,YEM,2021,2021,L,46.98749005602242,32.31541666666667,NA,1.95,0,6.257999932458491,17.232930276435873,NA,0,0,0.117,0.034,0.064,0.02,0.022,0,-0.773,-0.837,-1.154,-0.697,0.199,0.164,30490639,36.6,27.500000000000004,55.56875,21.90833333333333,20,Low income,Middle East & North Africa,1,4.119,38.61625000000001,46.50828571428571,28.339,9.5145,36.5072,42.21274999999999,52.91399999999999,15.70728571428571,66.2925,50.11775,96.20914285714288,98.425,74.89466666666665,50.658,38.936,48.816,NA,NA,NA,0,0.115,0,0,0,0,NA,NA,0,0,NA,NA,522.1735127,Low Income Countries
South Africa,ZAF,2021,2021,UM,63.1291375413802,81.71291666666669,NA,7.05,1,8.831039878239304,17.91055480868061,NA,2,6,0.724,0.609,0.461,0.64,0.51,0.765,1.273,1.13,1.239,1.223,0.834,0.861,60041996,80,86.53333333333333,87.58125000000001,74.44999999999999,80,Upper middle income,Sub-Saharan Africa,1,51.2335,54.465625,55.78871428571428,72.059,83.23775,61.07740000000001,61.946,69.69271428571427,72.04942857142858,0,64.3335,82.886,83.78633333333333,70.7365,56.9492,57.13027272727272,75.8234,NA,NA,NA,1,0.725,0,0,0,0,NA,NA,0,0,NA,NA,6843.399419,Upper-Middle Income Countries
Zambia,ZMB,2021,2021,L,53.73842339691558,61.29791666666667,NA,5.72,1,7.027457164911684,16.755764846143663,NA,1,3,0.405,0.311,0.281,0.222,0.262,0.335,0.616,0.597,1.033,0.479,0.692,0.716,18920657,80,67.26666666666667,86.70625000000001,27.516666666666666,45,Lower middle income,Sub-Saharan Africa,1,9.452,52.75312500000001,45.54428571428572,67.454,55.189,55.1236,44.15475000000001,66.94157142857144,31.84614285714286,10,49.16025,94.81928571428573,98.468,NA,68.98400000000001,45.50336363636364,64.42139999999999,NA,NA,NA,0,0.417,0,0,1,0,2021,2024,0,0,NA,NA,1127.160779,Low Income Countries
Zimbabwe,ZWE,2021,2021,LM,56.69531068722944,71.46416666666667,NA,2.92,0,7.452627327909139,16.529686690508377,NA,1,3,0.286,0.189,0.222,0.205,0.196,0.156,0.063,0.1,0.264,0.073,0.217,0.466,15092171,100,66.66666666666666,87.9625,42.69166666666667,60,Lower middle income,Sub-Saharan Africa,1,20.0415,47.967,44.25114285714286,63.5575,73.8775,50.1542,42.297,65.39685714285714,37.08566666666667,23.981,74.861,95.97442857142858,97.86866666666668,NA,75.6502,44.47090909090909,49.6904,NA,NA,NA,0,0.289,0,0,0,0,NA,NA,0,0,NA,NA,1724.387731,Lower-Middle Income Countries
Bahamas,BHS,2021,2021,H,64.03222036630036,49.157916666666665,NA,NA,NA,10.264036428102768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,28.633333333333333,49.45625,32.7,75,High income,Latin America & Caribbean,1,NA,61.01514285714286,80.00707692307691,40.42366666666666,68.0075,70.87,70.61449999999999,65.23179999999999,57.01833333333334,NA,100,69.84628571428571,80.95166666666667,59.52983333333334,38.23,53.73650000000001,45.001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28682.327,High Income Countries
Belize,BLZ,2021,2021,UM,66.8843275297619,61.626666666666665,NA,NA,NA,8.719744014221693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,62.4,67.225,63.50833333333333,45,Upper middle income,Latin America & Caribbean,1,60.5265,56.88925,74.53850000000001,57.573,56.8595,75.1036,71.1785,66.83500000000001,41.3518,NA,88.91933333333334,83.70085714285715,90.574,70.4428,49.9266,55.4498,70.28020000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6122.611586,Upper-Middle Income Countries
Afghanistan,AFG,2022,2022,L,45.45958028860028,59.32833333333334,NA,0.32,0,5.878467034797148,17.532218458894615,NA,0,0,0.079,0.028,0.015,0.036,0.031,0,-1.276,-1.248,-0.801,-1.233,0.107,0.087,41128771,80,60,74.15,27.491666666666664,55.00000000000001,Low income,South Asia,1,16.794,37.59271428571429,35.86871428571429,35.23,17.53875,51.0218,36.59,42.85857142857143,16.60585714285714,NA,34.50975,95.50357142857142,98.91466666666666,NA,77.4748,41.9039090909091,43.4866,NA,NA,NA,0,0.076,0,0,0,0,NA,NA,1,0,2016,2024,357.2611528,Low Income Countries
Angola,AGO,2022,2022,LM,51.57855598421187,59.64708333333335,NA,3.96,0,7.982653415003446,17.387546794029877,NA,1,3,0.342,0.175,0.107,0.164,0.14,0.263,0.112,0.293,-0.309,0.258,0.445,0.564,35588987,80,60.76666666666666,69.74375,47.72500000000001,40,Lower middle income,Sub-Saharan Africa,1,33.081,53.25925000000001,37.56342857142857,48.65675,46.15725,55.01220000000001,47.58975000000001,58.729,19.03357142857143,16.479,42.36475,94.40157142857144,94.55066666666669,67.2975,66.5306,41.84036363636364,54.2888,NA,NA,NA,0,0.327,0,0,0,0,NA,NA,0,0,NA,NA,2929.694455,Lower-Middle Income Countries
Albania,ALB,2022,2022,UM,74.88524765724472,84.42625000000001,NA,6.41,1,8.831482064158417,14.836389747536195,NA,2,5,0.523,0.433,0.323,0.3,0.392,0.5,0.83,0.714,0.965,0.875,0.819,0.714,2775634,100,69.76666666666667,80.05625,72.30833333333334,100,Upper middle income,Europe & Central Asia,1,98.5185,57.90042857142857,82.10221428571428,90.5895,58.1165,75.4516,87.84175,63.49542857142858,45.745,92.449,88.89166666666667,79.3142857142857,89.5655,49.7294,82.2742,62.68463636363636,68.3796,NA,NA,NA,1,0.52,0,0,0,0,NA,NA,0,0,NA,NA,6846.426143,Upper-Middle Income Countries
United Arab Emirates,ARE,2022,2022,H,70.44393580047404,74.2525,NA,2.9,0,10.817757550101248,16.060586128428106,NA,0,0,0.102,0.086,0.032,0.082,0.137,0.504,-0.678,-0.039,-0.529,-0.882,0.114,0.07,9441129,90,79.5,69.2375,62.525000000000006,70,High income,Middle East & North Africa,1,99.665,68.60625,88.84615384615384,98.92875,71.5645,64.2574,68.894,56.85528571428572,88.472,100,66.381,56.70128571428571,27.85833333333333,72.44850000000001,55.21775,71.10990000000001,41.7408,NA,NA,NA,0,0.102,0,0,0,0,NA,NA,0,0,NA,NA,49899.0653,High Income Countries
Argentina,ARG,2022,2022,UM,74.67675763305323,76.81916666666667,NA,6.85,1,9.54220781636779,17.64924396811894,40.7,2,6,0.835,0.659,0.569,0.643,0.659,0.915,1.408,1.479,0.672,1.367,0.939,0.918,46234830,90,80.13333333333333,83.33749999999999,70.625,60,Upper middle income,Latin America & Caribbean,1,97.163,65.615375,83.88957142857143,97.24933333333333,81.0465,77.82520000000001,72.36775,77.99628571428572,54.75757142857143,47.609,88.25125000000001,79.39114285714287,90.434,61.0435,61.323,61.81660000000001,71.72580000000002,NA,NA,NA,1,0.832,0,0,0,0,NA,NA,0,0,NA,NA,13935.68111,Upper-Middle Income Countries
Armenia,ARM,2022,2022,UM,74.32022485119047,84.72833333333334,NA,5.63,1,8.79056959220499,14.838130176473696,27.9,2,6,0.651,0.446,0.412,0.496,0.552,0.652,0.994,0.876,0.264,1.291,0.712,0.827,2780469,100,85.43333333333332,83.64999999999999,64.55833333333332,90,Upper middle income,Europe & Central Asia,1,93.907,55.95425,79.37914285714285,69.90450000000001,64.91725,64.336,74.09475,73.74,53.24771428571428,96.03,87.37266666666666,88.114,91.14466666666664,NA,61.40259999999999,72.77385714285714,62.8052,NA,NA,NA,1,0.65,0,0,0,0,NA,NA,1,0,2020,2024,6571.974455,Upper-Middle Income Countries
Australia,AUS,2022,2022,H,76.38842354851032,89.82625,NA,8.71,1,11.08209660397617,17.072796575294895,NA,3,9,0.851,0.8,0.61,0.774,0.719,0.958,1.747,1.602,2.031,1.424,0.898,0.928,25978935,90,94,80.48125,84.65,100,High income,East Asia & Pacific,1,99.3455,58.326375,95.85242857142858,92.89733333333334,80.691,90.69559999999998,72.44200000000001,82.95157142857143,92.02757142857142,79.1725,93.42575,48.14428571428572,28.12566666666666,67.664,64.7296,84.89981818181818,67.21220000000001,NA,NA,NA,1,0.851,0,0,0,0,NA,NA,0,0,NA,NA,64997.01365,High Income Countries
Austria,AUT,2022,2022,H,83.71497345987346,90.10291666666669,NA,8.2,1,10.86239064154649,16.017449339292398,30.9,2,7,0.836,0.757,0.595,0.707,0.745,0.937,1.49,1.372,1.421,1.387,0.91,0.919,9042528,100,89.53333333333333,85.03125,80.95,95,High income,Europe & Central Asia,1,99.186,74.844,93.8372307692308,97.14466666666664,84.95775,91.1434,86.40475,78.21171428571428,97.35285714285716,94.2605,97.03166666666668,42.73014285714287,70.55433333333333,NA,70.6904,87.78436363636364,73.3058,NA,NA,NA,1,0.838,0,0,0,0,NA,NA,0,0,NA,NA,52176.66491,High Income Countries
